Row;Number of Positives;Number of Negatives;Number of True Positives;Number of False Positives;Number of False Negatives;Number of True Negatives;Pair counting cardinality P_1,1;Pair counting cardinality P_1,0;Pair counting cardinality P_0,1;Pair counting cardinality P_0,0;Precision;Negative Predictive Value;Recall;Specificity;Accuracy;Balanced Accuracy;Matthews Correlation Coefficient;Intersection over Union;Balanced Intersection over Union*;Segmentation Covering;Dice coefficient;F2-score;Cohen kappa;Global Consistency Error;Bidirectional Consistency Error;Mutual Information;Variation of Information;Pearson Correlation Coefficient;Normalized Variation of Information;Rand Index;Adjusted Rand Index;Average Hausdorff Distance;Surface Consistency Measure (a=0.5,k=3);Surface Consistency Measure (a=1,k=3);Surface Consistency Measure (a=2,k=3);Surface Consistency Measure (a=0.5,k=5);Surface Consistency Measure (a=1,k=5);Surface Consistency Measure (a=2,k=5);Surface Consistency Measure (a=0.5,k=7);Surface Consistency Measure (a=1,k=7);Surface Consistency Measure (a=2,k=7);Error Rate;Maximum Error Distance;Minimum Error Distance;Average Error Distance;Median Error Distance
Fuzzy Edge 0.09;13331224;120886504;7291426;6039798;6039798;114846706;6.6579444788539e+15;737689645377336;737689645377336;873875418023560;0.546943476457976;0.950037450003517;0.546943476457976;0.950037450003517;0.909999996423721;0.748490463230747;0.496980926461493;0.376408947344131;0.85234424853573;0.85234424853573;0.546943476457976;0.546943476457976;0.496980926461493;0.134728288735155;0.152867518265493;0.0538671717431499;0.516837927933604;0.172606274391101;0.905612948309626;0.836199992914498;0.442506006120718;0.2504628;0.4702485;0.4399361;0.4083778;0.2695487;0.1696191;0.1188318;0.1315496;0.0469557;0.02160788;0.0900000035762787;8;1;2.78291702270508;2.44948983192444
Fuzzy Edge 0.1;0;1;0;0;13331224;120886504;7.39563412423123e+15;0;1.6115650634009e+15;0;NaN;0.900674641132355;0;1;0.900674641132355;0.5;NaN;0;0.811214809178896;0.821080336093083;0;NaN;0;0;0.178919663906917;NaN;NaN;NaN;NaN;0.821080334760027;0;0.3665406;0.5548607;0.5542852;0.5391165;0.3654655;0.3112999;0.2869799;0.2112427;0.1429327;0.1200805;NaN;NaN;NaN;NaN;NaN
Fuzzy Edge 0.11;0;1;0;0;13331224;120886504;7.39563412423123e+15;0;1.6115650634009e+15;0;NaN;0.900674641132355;0;1;0.900674641132355;0.5;NaN;0;0.811214809178896;0.821080336093083;0;NaN;0;0;0.178919663906917;NaN;NaN;NaN;NaN;0.821080334760027;0;0.3665406;0.5548607;0.5542852;0.5391165;0.3654655;0.3112999;0.2869799;0.2112427;0.1429327;0.1200805;NaN;NaN;NaN;NaN;NaN
Fuzzy Edge 0.12;0;1;0;0;13331224;120886504;7.39563412423123e+15;0;1.6115650634009e+15;0;NaN;0.900674641132355;0;1;0.900674641132355;0.5;NaN;0;0.811214809178896;0.821080336093083;0;NaN;0;0;0.178919663906917;NaN;NaN;NaN;NaN;0.821080334760027;0;0.3665406;0.5548607;0.5542852;0.5391165;0.3654655;0.3112999;0.2869799;0.2112427;0.1429327;0.1200805;NaN;NaN;NaN;NaN;NaN
Fuzzy Edge 0.13;0;1;0;0;13331224;120886504;7.39563412423123e+15;0;1.6115650634009e+15;0;NaN;0.900674641132355;0;1;0.900674641132355;0.5;NaN;0;0.811214809178896;0.821080336093083;0;NaN;0;0;0.178919663906917;NaN;NaN;NaN;NaN;0.821080334760027;0;0.3665406;0.5548607;0.5542852;0.5391165;0.3654655;0.3112999;0.2869799;0.2112427;0.1429327;0.1200805;NaN;NaN;NaN;NaN;NaN
Fuzzy Edge 0.14;0;1;0;0;13331224;120886504;7.39563412423123e+15;0;1.6115650634009e+15;0;NaN;0.900674641132355;0;1;0.900674641132355;0.5;NaN;0;0.811214809178896;0.821080336093083;0;NaN;0;0;0.178919663906917;NaN;NaN;NaN;NaN;0.821080334760027;0;0.3665406;0.5548607;0.5542852;0.5391165;0.3654655;0.3112999;0.2869799;0.2112427;0.1429327;0.1200805;NaN;NaN;NaN;NaN;NaN
Fuzzy Edge 0.15;0;1;0;0;13331224;120886504;7.39563412423123e+15;0;1.6115650634009e+15;0;NaN;0.900674641132355;0;1;0.900674641132355;0.5;NaN;0;0.811214809178896;0.821080336093083;0;NaN;0;0;0.178919663906917;NaN;NaN;NaN;NaN;0.821080334760027;0;0.3665406;0.5548607;0.5542852;0.5391165;0.3654655;0.3112999;0.2869799;0.2112427;0.1429327;0.1200805;NaN;NaN;NaN;NaN;NaN
FN Cluster 0.01;11989047;122228681;11989047;0;1342177;120886504;7.37954270109591e+15;16091423135320;162251085279208;1.44931397812169e+15;1;0.989019132097155;0.899320797550172;1;0.990000002086163;0.949660398775086;0.943104169575128;0.899320797550172;0.980109812828446;0.980109812828446;0.946991997044581;0.917801502199921;0.941488374863362;0.0197803785154337;0.0287735846148061;0.245913279618438;0.110121780235807;0.817057755600297;0.309300382610884;0.980200003941357;0.930132745905789;0.08315963;0.9304015;0.993624;0.9999413;0.8328615;0.9554293;0.9968147;0.6528794;0.7604059;0.8705387;0.00999999791383743;13.416407585144;7.14142847061157;8.31597423553467;8.12403869628906
FN Cluster 0.02;10646869;123570859;10646869;0;2684355;120886504;7.36705414819674e+15;28579976034496;324502291444920;1.28706277195598e+15;1;0.97827679582611;0.798641520088478;1;0.979999996721745;0.899320760044239;0.883907499281373;0.798641520088478;0.960434457598181;0.960434457598181;0.888049687687841;0.832153763461114;0.877219750978123;0.0391310782471269;0.0551039112670474;0.20460549082563;0.168881744089446;0.708467395191681;0.452175411370744;0.960799993413687;0.856261389300388;0.1477206;0.8888782;0.9803827;0.9993007;0.7528436;0.879392;0.9653927;0.5429778;0.5661944;0.5746261;0.0200000032782555;13.416407585144;5.83095169067383;7.38603734970093;7.14142847061157
FN Cluster 0.03;9304692;124913036;9304692;0;4026532;120886504;7.35816848414309e+15;37465640088144;486753376724128;1.12481168667677e+15;1;0.967765317944878;0.69796231763865;1;0.969999998807907;0.848981158819325;0.821866001391415;0.69796231763865;0.940967038115895;0.940967038115895;0.822117558662084;0.742835159637327;0.806300625277043;0.058065921384025;0.0790047917452204;0.168421595756034;0.216021328882279;0.611684393187745;0.561907412096382;0.941799997325242;0.777678658426494;0.200548;0.8448834;0.9550853;0.9955269;0.680253;0.7757933;0.8524634;0.461498;0.4295191;0.3952957;0.0300000011920929;13.416407585144;4.89897966384888;6.68493986129761;6.40312433242798
FN Cluster 0.04;7962515;126255213;7962515;0;5368709;120886504;7.3528856982881e+15;42748425943136;649004462003336;962560601397560;1;0.957477328084663;0.597283115188823;1;0.96000000089407;0.798641557594411;0.756230812147375;0.597283115188823;0.921700908626735;0.921700908626735;0.747873823380666;0.649604451393778;0.727642322735698;0.0765981845346702;0.10048950860821;0.135528228877199;0.255024888881002;0.5206795005653;0.652983876674346;0.923200001072883;0.69352613218764;0.24389;0.7987552;0.9135685;0.9791047;0.6146369;0.6671526;0.6940105;0.3984534;0.3387573;0.2978171;0.0399999991059303;13.416407585144;4;6.0972580909729;5.83095169067383
FN Cluster 0.05;6620338;127597390;6620338;0;6710886;120886504;7.35120579063176e+15;44428333599468;811255547282544;800309516118352;1;0.947405773738789;0.496603912738995;1;0.950000002980232;0.748301956369498;0.685919393362076;0.496603912738995;0.902629717116782;0.902629717116782;0.663641072313035;0.552198862047982;0.639904904394167;0.0947405717269004;0.119570765883855;0.105055267742352;0.287387635260893;0.43196188008119;0.732304325193815;0.905000004656613;0.602750720465013;0.2791112;0.7519393;0.8560582;0.9292766;0.556462;0.5713912;0.5660548;0.348775;0.2771475;0.238466;0.0499999970197678;13.416407585144;3.16227769851685;5.58222103118896;5.1961522102356
FN Cluster 0.06;5278160;128939568;5278160;0;8053064;120886504;7.35312876394899e+15;42505360282240;973506753448256;638058309952640;1;0.937543888777415;0.395924635277301;1;0.939999997615814;0.69796231763865;0.60925915850372;0.395924635277301;0.88374736205389;0.88374736205389;0.567257895264024;0.450331463942768;0.541420083938803;0.112505271123847;0.136260750184443;0.0764906462209666;0.313787013061802;0.342420009396843;0.804009672596845;0.887199994963408;0.504044734969505;0.3075679;0.7067467;0.7903851;0.8456157;0.5061365;0.4937151;0.4740767;0.3092639;0.2335778;0.1987656;0.0600000023841858;13.416407585144;2.44948983192444;5.12612819671631;4.89897966384888
