Row;Number of Positives;Number of Negatives;Number of True Positives;Number of False Positives;Number of False Negatives;Number of True Negatives;Pair counting cardinality P_1,1;Pair counting cardinality P_1,0;Pair counting cardinality P_0,1;Pair counting cardinality P_0,0;Precision;Negative Predictive Value;Recall;Specificity;Accuracy;Balanced Accuracy;Matthews Correlation Coefficient;Intersection over Union;Balanced Intersection over Union*;Segmentation Covering;Dice coefficient;F2-score;Cohen kappa;Global Consistency Error;Bidirectional Consistency Error;Mutual Information;Variation of Information;Pearson Correlation Coefficient;Normalized Variation of Information;Rand Index;Adjusted Rand Index;Average Hausdorff Distance;Surface Consistency Measure (a=0.5,k=3);Surface Consistency Measure (a=1,k=3);Surface Consistency Measure (a=2,k=3);Surface Consistency Measure (a=0.5,k=5);Surface Consistency Measure (a=1,k=5);Surface Consistency Measure (a=2,k=5);Surface Consistency Measure (a=0.5,k=7);Surface Consistency Measure (a=1,k=7);Surface Consistency Measure (a=2,k=7);Error Rate;Maximum Error Distance;Minimum Error Distance;Average Error Distance;Median Error Distance
FN Cluster 0.02;10695883;123521845;10695883;0;2684355;120837490;7.36165326509904e+15;28711547010466;324370720468950;1.29246365505367e+15;1;0.97826817596515;0.799379129130588;1;0.979999996721745;0.899689564565294;0.884311688579988;0.799379129130588;0.960434629995429;0.960434629995429;0.888505503025176;0.832794313204629;0.877670055417878;0.039130733452632;0.0551183186558127;0.205460612049413;0.16891295254216;0.709285656079016;0.451188247563466;0.960799993413687;0.856685904245118;0.1280555;0.8382651;0.9583361;0.9971757;0.6619373;0.7730752;0.8831231;0.4280823;0.3697255;0.3024873;0.0200000032782555;12.2065553665161;5.1961522102356;6.40278720855713;6.32455539703369
FN Cluster 0.03;9353706;124864022;9353706;0;4026532;120837490;7.35270181558192e+15;37662996527592;486556020284680;1.13027835523794e+15;1;0.967752664574588;0.699068731064425;1;0.969999998807907;0.849534365532213;0.822511779373629;0.699068731064425;0.940967417717018;0.940967417717018;0.822884581751411;0.743837525128168;0.807056708503614;0.0580651621817774;0.0790372249470651;0.169280662840164;0.216097677927172;0.612789740054677;0.560741627297722;0.941799997325242;0.778387313418475;0.1760481;0.7955837;0.9240219;0.9881774;0.5996364;0.6656542;0.7244154;0.3688498;0.2804292;0.2061588;0.0300000011920929;12.2065553665161;4.35889911651611;5.86827754974365;5.74456262588501
FN Cluster 0.04;8011529;126206199;8011529;0;5368709;120837490;7.34735324426345e+15;43011567846062;648741320100410;968093055422210;1;0.95746081379093;0.598758332998262;1;0.96000000089407;0.799379166499131;0.757157606299122;0.598758332998262;0.921701569198469;0.921701569198469;0.749029194268991;0.650999997871043;0.728776640606706;0.076596863391201;0.1005471961758;0.136391199641358;0.255154058669213;0.522091425496281;0.651659171586307;0.923200001072883;0.694582648069424;0.2163963;0.7532523;0.8770303;0.9615296;0.5452097;0.5686511;0.5765736;0.3230146;0.2227825;0.1553316;0.0399999991059303;12.2065553665161;3.60555124282837;5.40991401672363;5.1961522102356
FN Cluster 0.05;6669352;127548376;6669352;0;6710886;120837490;7.34560755114364e+15;44757260965872;810926619916140;805907755606480;1;0.947385562949073;0.498447934932099;1;0.950000002980232;0.74922396746605;0.687184383871206;0.498447934932099;0.902630727656208;0.902630727656208;0.665285624294562;0.554022122898731;0.641509577185915;0.0947385506480493;0.119660945909164;0.105922100898488;0.287580127997114;0.433725375888639;0.730822106914699;0.905000004656613;0.604235320159192;0.249644;0.7106779;0.8175288;0.8992624;0.4966788;0.4869175;0.4686504;0.2859847;0.183284;0.124406;0.0499999970197678;12.2065553665161;3;4.99287414550781;4.89897966384888
FN Cluster 0.06;5327174;128890554;5327174;0;8053064;120837490;7.34746473894837e+15;42900073161136;973112040569360;643722334953260;1;0.937520138209663;0.39813746212885;1;0.939999997615814;0.699068731064425;0.610951625353009;0.39813746212885;0.883748787088012;0.883748787088012;0.569525490752008;0.4526205303462;0.543613554911008;0.112502421055604;0.136390669732569;0.0773613013481099;0.314058081019531;0.344622310260419;0.802356999083279;0.887199994963408;0.506059616046617;0.2772719;0.6706455;0.7549002;0.8142534;0.4550368;0.4221115;0.3925824;0.256278;0.155163;0.1037099;0.0600000023841858;12.2065553665161;2.44948983192444;4.62119293212891;4.35889911651611
FN Cluster 0.07;3984997;130232731;3984997;0;9395241;120837490;7.35292480491023e+15;37440007199278;1.13529734038509e+15;481537035137530;1;0.927858066648391;0.297827064062687;1;0.929999999701977;0.648913532031343;0.525681694428074;0.297827064062687;0.865049934760066;0.865049934760066;0.45896263425171;0.34648563055624;0.433020941988429;0.129900129883821;0.150748024456969;0.0503708577795894;0.334744361759411;0.250781725542852;0.869205746166341;0.869799998517334;0.398440074999244;0.2989963;0.6317103;0.6905963;0.7212261;0.4180049;0.3698374;0.3370116;0.2314159;0.1341388;0.0889039;0.0700000002980232;12.2065553665161;2;4.27137184143066;4.12310552597046
FN Cluster 0.08;2642820;131574908;2642820;0;10737418;120837490;7.36198774907075e+15;28377063038760;1.29748264020082e+15;319351735321800;1;0.918393117934006;0.197516665996524;1;0.920000001788139;0.598758332998262;0.425908378326228;0.197516665996524;0.846528553995634;0.846528553995634;0.329877105855824;0.235278000914896;0.307090336885728;0.146942895585011;0.162744228511546;0.0247108225392823;0.349231932371651;0.144544688893363;0.933918167380545;0.852800001907349;0.279316474328496;0.315016;0.5942985;0.6292922;0.6388101;0.3851388;0.3277332;0.2950384;0.2104025;0.1179475;0.07779509;0.0799999982118607;12.2065553665161;1.41421353816986;3.93769264221191;3.60555124282837
FN Cluster 0.09;1300642;132917086;1300642;0;12079596;120837490;7.37465358220888e+15;15711229900632;1.45966806085404e+15;157166314668580;1;0.909119313674993;0.097206193193275;1;0.909999996423721;0.548603096596638;0.297274330612027;0.097206193193275;0.828179254941708;0.828179254941708;0.177188560903706;0.118624971028752;0.162393052001503;0.163641482964027;0.172390040699058;0.000202034328668943;0.355991833052046;0.00157418162123977;0.99943279672344;0.836199992914498;0.146018217433214;0.3263971;0.5597268;0.5744974;0.5706543;0.3564619;0.2936498;0.2623097;0.1926749;0.1051628;0.06915081;0.0900000035762787;12.2065553665161;1;3.62663078308105;3.31662487983704
FN Cluster 0.1;0;1;0;0;13380238;120837490;7.39036481210951e+15;0;1.61683437552262e+15;0;NaN;0.900309458374977;0;1;0.900309458374977;0.5;NaN;0;0.810557120839445;0.820495324928935;0;NaN;0;0;0.179504675071065;NaN;NaN;NaN;NaN;0.820495323591521;0;0.3360876;0.5314602;0.5302395;0.5169314;0.3333988;0.2668533;0.2368448;0.1785555;0.09518176;0.06243002;NaN;NaN;NaN;NaN;NaN
FN Cluster 0.11;0;1;0;0;13380238;120837490;7.39036481210951e+15;0;1.61683437552262e+15;0;NaN;0.900309458374977;0;1;0.900309458374977;0.5;NaN;0;0.810557120839445;0.820495324928935;0;NaN;0;0;0.179504675071065;NaN;NaN;NaN;NaN;0.820495323591521;0;0.3360876;0.5314602;0.5302395;0.5169314;0.3333988;0.2668533;0.2368448;0.1785555;0.09518176;0.06243002;NaN;NaN;NaN;NaN;NaN
