Row;Volume Density;Surface Density;Mean Curvature Density;Mean Width;Mean Chord Length
FN Cluster 0.06;0.237915797613476;0.0736388018507234;-0.000906809132134533;-19333.0402651906;12.9233931913105
FN Cluster 0.07;0.227915223323027;0.0753313249501472;-0.000825984999063937;-17609.8813735561;12.1020159129742
FN Cluster 0.08;0.217917478306986;0.077115210538648;-0.000779017309367208;-16608.5369848726;11.3034757622958
FN Cluster 0.09;0.207914268834832;0.0788007864010343;-0.000756200095109366;-16122.0772588353;10.553918473692
FN Cluster 0.1;0.197909976922602;0.07992894387911;-0.000688964208227224;-14688.6178214579;9.9042958566766
FN Cluster 0.11;0.187915740505431;0.0813013316469976;-0.000650470030075338;-13867.9274801134;9.24539545410364
FN Cluster 0.12;0.177910948431233;0.0825655521391133;-0.000622632991302829;-13274.4458174554;8.61913685898808
FN Cluster 0.13;0.167908164470006;0.084058030578568;-0.000633934783396512;-13515.3983992867;7.99010699224339
FN Cluster 0.14;0.157908135132148;0.0852196547083474;-0.000604067711196039;-12878.6367159368;7.41181764570939
FN Cluster 0.15;0.14790491819489;0.0862817250724412;-0.000590266588488878;-12584.3987649202;6.85683639592094
FP Cluster 0.01;0.307858275329413;0.051463358202638;0.00152961438389478;32611.1586508208;23.9283471643817
FP Cluster 0.02;0.317842777250994;0.0536872093667929;0.00168528849706444;35930.1083520357;23.681080167865
FP Cluster 0.03;0.327834184393757;0.0557803295997286;0.00179769286196354;38326.5532438757;23.5089456621175
FP Cluster 0.04;0.3378253675834;0.0577002330720098;0.00187809857521676;40040.7914851876;23.4193416280863
FP Cluster 0.05;0.347817976607903;0.0595286660291331;0.00195893663045959;41764.2471955315;23.3714611671413
FP Cluster 0.06;0.357810510981366;0.0612486373884503;0.00201658975691184;42993.4035588907;23.3677368991617
FP Cluster 0.07;0.367806352395892;0.0629102683581878;0.00207518827878637;44242.715616671;23.3860933672537
FP Cluster 0.08;0.377806008478552;0.0645905821931738;0.00212853730843035;45380.1092551625;23.3969718587537
FP Cluster 0.09;0.387803977447712;0.0660902402436466;0.00215773137109258;46002.5224719603;23.4711797698446
FP Cluster 0.1;0.397802789973622;0.0675988445988722;0.00219185892069344;46730.1169206759;23.539028948448
FP Cluster 0.11;0.407801191918813;0.0689546174636597;0.00220978110947566;47112.2154076545;23.6562079187072
FP Cluster 0.12;0.417802139464461;0.0703952863202301;0.00222795439278716;47499.6671938809;23.7403474751913
FP Cluster 0.13;0.427800384642469;0.0716186459171949;0.00222478130241473;47432.0173635459;23.8932406031295
FP Cluster 0.14;0.437801055979269;0.0728898691027464;0.00223435986046313;47636.230843395;24.0253446120003
FP Cluster 0.15;0.447800883759321;0.0742443650915901;0.00222359916207381;47406.8143015119;24.1257842642684
Uniform 0.01;0.301949854552527;0.0766413696755507;0.0196983558878525;419966.114193705;15.7591053411902
Uniform 0.02;0.305996941233365;0.103818157399405;0.0369557898286349;787892.123568647;11.7897273039107
Uniform 0.03;0.310035958136802;0.130425213747936;0.0531072983843125;1132239.96280518;9.50846693603236
Uniform 0.04;0.314064807568618;0.156475510281228;0.0681882322580736;1453763.30381058;8.02847185490333
Uniform 0.05;0.318143382058042;0.181989113255319;0.0823400376384265;1755477.75897876;6.99258052017009
Uniform 0.06;0.322150022805519;0.206882038395188;0.0952266670741319;2030218.84498507;6.22867070151629
Uniform 0.07;0.326238966324371;0.231263986739617;0.107358006149592;2288857.24914899;5.64271110126087
Uniform 0.08;0.330265397062498;0.255082594549016;0.118284440252368;2521807.25260416;5.17895621449836
Uniform 0.09;0.334325017652918;0.278336567637074;0.128437673993065;2738272.73555397;4.80461508153463
Uniform 0.1;0.33835400892171;0.301053351968693;0.137554115706617;2932633.96161319;4.4956019484134
Uniform 0.11;0.342360239088468;0.323160420079606;0.145681299110894;3105904.34280974;4.23765062570637
Uniform 0.12;0.346417963542478;0.344709754849486;0.153099661096302;3264062.75331015;4.01982199423091
Uniform 0.13;0.350434383576168;0.365747642493057;0.159607812993745;3402815.61565626;3.8325265058442
Uniform 0.14;0.354440121046064;0.386147861010695;0.165139975321181;3520760.52075235;3.67154820040552
Uniform 0.15;0.358491335929403;0.406081414825835;0.170023025022287;3624866.43802096;3.53122623041645
Inhomogen Random 0.01;0.301746154260237;0.0765468623623666;0.0185719997200593;395952.362707068;15.7679175839655
Inhomogen Random 0.02;0.305594594524181;0.103420441380787;0.0344933867130542;735394.043327004;11.8195045561255
Inhomogen Random 0.03;0.309423550866737;0.129532888800302;0.0490452348996511;1045637.3535837;9.55505752191686
Inhomogen Random 0.04;0.313258494222685;0.154911737518404;0.0623225719423492;1328708.26957322;8.08869616314176
Inhomogen Random 0.05;0.317134801719784;0.179457062033787;0.0744184635640857;1586590.93912239;7.06876169988952
Inhomogen Random 0.06;0.320979180967162;0.203422615149342;0.0852594938535658;1817720.14556224;6.3115731892743
Inhomogen Random 0.07;0.324798283372466;0.226574005251453;0.0949734990476955;2024821.33907616;5.73407850581981
Inhomogen Random 0.08;0.328684146202658;0.248957468066432;0.103616581843468;2209090.62109444;5.28096865308659
Inhomogen Random 0.09;0.33249594773627;0.270636176201982;0.110990001629474;2366290.8703679;4.91428680972968
Inhomogen Random 0.1;0.336385072816901;0.29149553963202;0.117589466144651;2506990.50459003;4.61598929769628
Inhomogen Random 0.11;0.340208333285121;0.311680786004801;0.123015130597641;2622664.89032118;4.36611236317763
Inhomogen Random 0.12;0.344036752140191;0.331084737274926;0.127538564469316;2719103.84983208;4.15647975768222
Inhomogen Random 0.13;0.347879526390214;0.349701872084074;0.13124960434294;2798222.68615611;3.97915543679535
Inhomogen Random 0.14;0.351750832267646;0.36766377986483;0.133987706862946;2856598.63804456;3.82687500408081
Inhomogen Random 0.15;0.35564290606435;0.384839362406512;0.135905304078427;2897481.53485887;3.69653357536414
