Row;Number of Positives;Number of Negatives;Number of True Positives;Number of False Positives;Number of False Negatives;Number of True Negatives;Pair counting cardinality P_1,1;Pair counting cardinality P_1,0;Pair counting cardinality P_0,1;Pair counting cardinality P_0,0;Precision;Negative Predictive Value;Recall;Specificity;Accuracy;Balanced Accuracy;Matthews Correlation Coefficient;Intersection over Union;Balanced Intersection over Union*;Segmentation Covering;Dice coefficient;F2-score;Cohen kappa;Global Consistency Error;Bidirectional Consistency Error;Mutual Information;Variation of Information;Pearson Correlation Coefficient;Normalized Variation of Information;Rand Index;Adjusted Rand Index;Average Hausdorff Distance;Surface Consistency Measure (a=0.5,k=3);Surface Consistency Measure (a=1,k=3);Surface Consistency Measure (a=2,k=3);Surface Consistency Measure (a=0.5,k=5);Surface Consistency Measure (a=1,k=5);Surface Consistency Measure (a=2,k=5);Surface Consistency Measure (a=0.5,k=7);Surface Consistency Measure (a=1,k=7);Surface Consistency Measure (a=2,k=7);Error Rate;Maximum Error Distance;Minimum Error Distance;Average Error Distance;Median Error Distance
Erosion 0.11;0;1;0;0;13344467;120873261;7.39420994503524e+15;0;1.61298924259689e+15;0;NaN;0.90057597309351;0;1;0.90057597309351;0.5;NaN;0;0.811037083313322;0.820922220439624;0;NaN;0;0;0.179077779560376;NaN;NaN;NaN;NaN;0.820922219105391;0;0.4010181;0.5737243;0.5720729;0.5558233;0.3930041;0.3441547;0.3215304;0.2434933;0.1854311;0.1668413;NaN;NaN;NaN;NaN;NaN
Erosion 0.12;0;1;0;0;13344467;120873261;7.39420994503524e+15;0;1.61298924259689e+15;0;NaN;0.90057597309351;0;1;0.90057597309351;0.5;NaN;0;0.811037083313322;0.820922220439624;0;NaN;0;0;0.179077779560376;NaN;NaN;NaN;NaN;0.820922219105391;0;0.4010181;0.5737243;0.5720729;0.5558233;0.3930041;0.3441547;0.3215304;0.2434933;0.1854311;0.1668413;NaN;NaN;NaN;NaN;NaN
Erosion 0.13;0;1;0;0;13344467;120873261;7.39420994503524e+15;0;1.61298924259689e+15;0;NaN;0.90057597309351;0;1;0.90057597309351;0.5;NaN;0;0.811037083313322;0.820922220439624;0;NaN;0;0;0.179077779560376;NaN;NaN;NaN;NaN;0.820922219105391;0;0.4010181;0.5737243;0.5720729;0.5558233;0.3930041;0.3441547;0.3215304;0.2434933;0.1854311;0.1668413;NaN;NaN;NaN;NaN;NaN
Erosion 0.14;0;1;0;0;13344467;120873261;7.39420994503524e+15;0;1.61298924259689e+15;0;NaN;0.90057597309351;0;1;0.90057597309351;0.5;NaN;0;0.811037083313322;0.820922220439624;0;NaN;0;0;0.179077779560376;NaN;NaN;NaN;NaN;0.820922219105391;0;0.4010181;0.5737243;0.5720729;0.5558233;0.3930041;0.3441547;0.3215304;0.2434933;0.1854311;0.1668413;NaN;NaN;NaN;NaN;NaN
Erosion 0.15;0;1;0;0;13344467;120873261;7.39420994503524e+15;0;1.61298924259689e+15;0;NaN;0.90057597309351;0;1;0.90057597309351;0.5;NaN;0;0.811037083313322;0.820922220439624;0;NaN;0;0;0.179077779560376;NaN;NaN;NaN;NaN;0.820922219105391;0;0.4010181;0.5737243;0.5720729;0.5558233;0.3930041;0.3441547;0.3215304;0.2434933;0.1854311;0.1668413;NaN;NaN;NaN;NaN;NaN
Dilation 0.01;14686644;119531084;13344467;1342177;0;119531084;7.23377807330537e+15;160431871729868;17910636684660;1.59507860591223e+15;0.908612410023692;1;1;0.988895997436522;0.990000002086163;0.994447998718261;0.947904623627072;0.908612410023692;0.980913879881439;0.980913879881439;0.952118308831926;0.980280810652106;0.946549599279958;0.0197779158227348;0.0288640380274585;0.267748288990658;0.111016054302381;0.830219045567698;0.293100594784581;0.980200003941357;0.934905646164597;0.009999998;0.268942;0.1192006;0.0179882;0.1192006;0.0179882;0.0003387928;0.04742563;0.002469957;5.364418e-07;0.00999999791383743;1;1;1;1
Dilation 0.02;16028822;118188906;13344467;2684355;0;118188906;7.07694896426961e+15;317260980765630;35821286713786;1.5771679558831e+15;0.832529489690509;1;1;0.977791986599915;0.979999996721745;0.988895993299957;0.902242020539664;0.832529489690509;0.96334940419869;0.96334940419869;0.908612379090404;0.961324261393246;0.897488882084569;0.0391116858749004;0.055762278397955;0.247241146080522;0.172496753817992;0.744875079325656;0.41096301730127;0.960799993413687;0.875188224767244;0.02177453;0.2783565;0.131428;0.02503157;0.1245609;0.02028751;0.0004805923;0.049806;0.002799451;4.172325e-07;0.0200000032782555;2;1;1.08872413635254;1
Dilation 0.03;17370999;116846729;13344467;4026532;0;116846729;6.92372285162141e+15;470487093413828;53731923398444;1.55925731919844e+15;0.768203774578538;1;1;0.966687984036436;0.969999998807907;0.983343992018218;0.861750171555833;0.768203774578538;0.946953884654781;0.946953884654781;0.868908646868649;0.943086975512979;0.852298479972158;0.0580012813469499;0.0810473955000763;0.231128165852048;0.224237214571859;0.678467450509265;0.492433602139699;0.941799997325242;0.820212457149242;0.03824065;0.2980917;0.1570587;0.03981543;0.1357911;0.02511698;0.0007818937;0.05479825;0.003486753;3.814697e-06;0.0300000011920929;2;1;1.27468466758728;1
Dilation 0.04;18713176;115504552;13344467;5368709;0;115504552;6.77409961717187e+15;620110327863368;71642560083104;1.54134668251378e+15;0.713105407655013;1;1;0.955583981472958;0.96000000089407;0.977791990736479;0.825489009410103;0.713105407655013;0.931475785225435;0.931475785225435;0.832529515660275;0.925528766097492;0.810537758580424;0.0764467168091193;0.104970932477754;0.217639740416883;0.269840272421844;0.623968378844883;0.55354120233667;0.923200001072883;0.769439405888173;0.05667148;0.3137809;0.1799704;0.0605433;0.1452513;0.03021646;0.00138092;0.05914986;0.004240274;3.534555e-05;0.0399999991059303;3;1;1.41678321361542;1.41421353816986
Dilation 0.05;20055353;114162375;13344467;6710886;0;114162375;6.62807926092099e+15;766130684114250;89553196767762;1.52343604582913e+15;0.665381806044501;1;1;0.944479978909479;0.950000002980232;0.97223998945474;0.792741946751691;0.665381806044501;0.916730914661;0.916730914661;0.799074186627353;0.908612397650377;0.771830553885081;0.0944479922614086;0.127717080580641;0.205960176955451;0.310991550101719;0.577892664258336;0.601587215642141;0.905000004656613;0.722409022210435;0.08283082;0.3415139;0.2254741;0.1149078;0.1630288;0.04172194;0.003145695;0.06760144;0.00598067;2.127886e-05;0.0499999970197678;3;1;1.65661132335663;1.41421353816986
Dilation 0.06;21397531;112820197;13344467;8053064;0;112820197;6.48566167810163e+15;908548266933608;107463846796888;1.5055253958e+15;0.623645176632762;1;1;0.933375968072873;0.939999997615814;0.966687984036436;0.762951781224464;0.623645176632762;0.902581285530962;0.902581285530963;0.768203774578538;0.892303296168303;0.735853745533678;0.112005120619428;0.14942383270428;0.195624420238947;0.348667920021012;0.538149258408964;0.640589430037698;0.887199994963408;0.678726166059953;0.1089826;0.3599876;0.2557798;0.1510971;0.1748689;0.04938245;0.004319251;0.07323098;0.007140458;7.879734e-05;0.0600000023841858;3;1;1.81637048721313;1.73205077648163
Dilation 0.07;22739708;111478020;13344467;9395241;0;111478020;6.34684708093242e+15;1.04736286410282e+15;125374483481548;1.48761475911534e+15;0.586835459804497;1;1;0.922271965509394;0.929999999701977;0.961135982754697;0.735677845897579;0.586835459804497;0.888921517340771;0.888921517340771;0.739629879303046;0.876569361588708;0.702328321991973;0.129118075721032;0.170196558082237;0.186335470930327;0.383504023635986;0.503353994826404;0.673003586611452;0.869799998517334;0.638049673501557;0.1372146;0.3768599;0.2845693;0.1898472;0.1862789;0.05821466;0.00669384;0.07886177;0.008568048;0.0001264215;0.0700000002980232;4;1;1.96020221710205;2
Dilation 0.08;24081885;110135843;13344467;10737418;0;110135843;6.21163536196187e+15;1.18257458307337e+15;143285120166206;1.46970412243068e+15;0.554128839997367;1;1;0.911167962945916;0.920000001788139;0.955583981472958;0.710566285683457;0.554128839997367;0.87566969557921;0.875669695579209;0.713105407655013;0.861380683721003;0.671011967005063;0.145786870812756;0.190117177021686;0.177889413641311;0.415943363980532;0.472532552652679;0.700438540368695;0.852800001907349;0.600083288024566;0.17276;0.4008261;0.3281358;0.2585976;0.2039251;0.07517856;0.01320672;0.08803946;0.01148009;0.000254631;0.0799999982118607;4;1;2.15949654579163;2.2360680103302
Dilation 0.09;25424063;108793665;13344467;12079596;0;108793665;6.0800264244759e+15;1.31418352055934e+15;161195770195332;1.45179347240156e+15;0.524875469353581;1;1;0.900063952109309;0.909999996423721;0.950031976054655;0.687329243748302;0.524875469353581;0.862761202304798;0.862761202304798;0.688417487070054;0.846709390915814;0.641693282447921;0.162011517817435;0.209250311936358;0.170138998407556;0.446311934830644;0.444969382323393;0.72400236704352;0.836199992914498;0.564568591813264;0.2083053;0.4194667;0.3620213;0.3120751;0.2176478;0.0883711;0.0182699;0.09517688;0.01374578;0.0003553033;0.0900000035762787;4;1;2.31450247764587;2.2360680103302
Dilation 0.1;26766240;107451488;13344467;13421773;0;107451488;5.95202046458702e+15;1.44218948044822e+15;179106406879992;1.4338828357169e+15;0.498555904751657;1;1;0.88895994954583;0.899999998509884;0.944479974772915;0.665729849063274;0.498555904751657;0.850144407291812;0.850144407291812;0.665381789455868;0.832529510466322;0.614187069127736;0.177791992558473;0.227647583776545;0.162973836004649;0.474858455157961;0.420122177658885;0.744487950417832;0.81999999627471;0.531279231382368;0.2521611;0.443985;0.404788;0.372484;0.238377;0.1154087;0.04273552;0.1072201;0.01977563;0.001085222;0.100000001490116;5;1;2.52160811424255;2.44948983192444
Dilation 0.11;28108417;106109311;13344467;14763950;0;106109311;5.82761738289679e+15;1.56659256213845e+15;197017043564650;1.41597219903224e+15;0.474749858734485;1;1;0.877855946982352;0.890000000596046;0.938927973491176;0.645571054818212;0.474749858734485;0.837777516418226;0.837777516418226;0.643837808727615;0.818816749346224;0.588330278051586;0.193128307289632;0.245350791467452;0.156308692303717;0.501778370582185;0.397569594716475;0.762480223181629;0.804199999471009;0.500015965998731;0.2974521;0.4655549;0.4422382;0.4246743;0.2568688;0.140121;0.06596148;0.1180677;0.02537107;0.001784503;0.109999999403954;5;1;2.7041072845459;2.82842707633972
Dilation 0.12;29450594;104767134;13344467;16106127;0;104767134;5.70681717940522e+15;1.68739276563002e+15;214927680249310;1.39806156234758e+15;0.453113679133263;1;1;0.866751944418874;0.880000002682209;0.933375972209437;0.626687451949969;0.453113679133263;0.825626362401563;0.825626362401563;0.623645191205593;0.80554839953445;0.563978865539676;0.20802046201091;0.262394102291556;0.150076213933254;0.52722878041554;0.376977756590602;0.778421515882151;0.788800002503395;0.470602819360329;0.3427423;0.4835283;0.4734454;0.4681635;0.2722783;0.1607138;0.08532;0.1271079;0.03003418;0.002367973;0.119999997317791;5;1;2.85618472099304;3
