Row;Number of Positives;Number of Negatives;Number of True Positives;Number of False Positives;Number of False Negatives;Number of True Negatives;Pair counting cardinality P_1,1;Pair counting cardinality P_1,0;Pair counting cardinality P_0,1;Pair counting cardinality P_0,0;Precision;Negative Predictive Value;Recall;Specificity;Accuracy;Balanced Accuracy;Matthews Correlation Coefficient;Intersection over Union;Balanced Intersection over Union*;Segmentation Covering;Dice coefficient;F2-score;Cohen kappa;Global Consistency Error;Bidirectional Consistency Error;Mutual Information;Variation of Information;Pearson Correlation Coefficient;Normalized Variation of Information;Rand Index;Adjusted Rand Index;Average Hausdorff Distance;Surface Consistency Measure (a=0.5,k=3);Surface Consistency Measure (a=1,k=3);Surface Consistency Measure (a=2,k=3);Surface Consistency Measure (a=0.5,k=5);Surface Consistency Measure (a=1,k=5);Surface Consistency Measure (a=2,k=5);Surface Consistency Measure (a=0.5,k=7);Surface Consistency Measure (a=1,k=7);Surface Consistency Measure (a=2,k=7);Error Rate;Maximum Error Distance;Minimum Error Distance;Average Error Distance;Median Error Distance
Erosion 0.11;78907944;55309784;78907944;0;14763950;40545834;4.04420118322373e+15;1.1649929398188e+15;598616665884300;3.1993883987053e+15;1;0.733068022829379;0.842386554071385;1;0.890000000596046;0.921193277035692;0.785828636314027;0.842386554071385;0.809362518521757;0.809362518521757;0.914451478393438;0.869805151514724;0.76354432529619;0.185325040891502;0.265962522965791;0.381674946291225;0.535023036260478;0.588492414534882;0.583641555282142;0.804199999471009;0.60649417395877;0.1426136;0.300365;0.1598747;0.04119945;0.1370623;0.02562749;0.0008095503;0.0553565;0.003558993;1.251698e-05;0.109999999403954;2;1;1.29648315906525;1
Erosion 0.12;77565767;56651961;77565767;0;16106127;40545834;3.95991002888812e+15;1.24928409415441e+15;653036351724918;3.14496871286468e+15;1;0.715700450333926;0.828058061898482;1;0.880000002682209;0.914029030949241;0.769832142615116;0.828058061898482;0.794115950561796;0.794115950561796;0.905942846299448;0.857547746197644;0.744224632420291;0.198733930413586;0.284617982533999;0.368788336941068;0.564143678802093;0.567223634365241;0.604699666516111;0.788800002503395;0.57598705538432;0.1589627;0.3033543;0.1637436;0.04340607;0.1387614;0.0263536;0.0008543134;0.05611253;0.003661156;1.424551e-05;0.119999997317791;2;1;1.32468473911285;1.41421353816986
Erosion 0.13;76223589;57994139;76223589;0;17448305;40545834;3.87922169397589e+15;1.32997242906664e+15;707456078111370;3.09054898647823e+15;1;0.699136752422516;0.813729559050018;1;0.869999997317791;0.906864779525009;0.754260062090282;0.813729559050018;0.779112217627633;0.779112217627633;0.897299771059834;0.845217361162481;0.725228189006048;0.21156968971819;0.302457469408348;0.356499080474864;0.591659633357698;0.547143019086653;0.624009065914866;0.773799994345009;0.546288688167604;0.1812728;0.3113115;0.1763892;0.05750221;0.1437716;0.02944088;0.00129801;0.05847144;0.004126608;2.616644e-05;0.130000002682209;3;1;1.39440143108368;1.41421353816986
Erosion 0.14;74881412;59336316;74881412;0;18790482;40545834;3.80213629872195e+15;1.40705782432058e+15;761875763951988;3.03612930063761e+15;1;0.683322402422152;0.799401066877115;1;0.859999999403954;0.899700533438557;0.739086366751073;0.799401066877115;0.76433486265756;0.76433486265756;0.888519054025556;0.832813361227665;0.706546977242811;0.223832299678552;0.319497436424946;0.344748370392409;0.617690945706794;0.52813247447494;0.641797290877844;0.759199997347593;0.517385704029066;0.2072493;0.3212302;0.192584;0.07657087;0.1501095;0.03349996;0.00190866;0.06147963;0.004739761;3.486872e-05;0.140000000596046;3;1;1.48034584522247;1.41421353816986
Erosion 0.15;73539235;60678493;73539235;0;20132659;40545834;3.72865378166667e+15;1.48054034137586e+15;816295449792606;2.98170961479699e+15;1;0.668207662968822;0.785072574704212;1;0.850000001490116;0.892536287352106;0.724286897854722;0.785072574704212;0.7497688530405;0.7497688530405;0.879597374167601;0.820335075850695;0.688173201574499;0.235521770071565;0.335752918521181;0.333486336869548;0.642339437550142;0.510091025151844;0.658252174095455;0.745000000186264;0.489265312747131;0.2332231;0.3298253;0.2066122;0.09308791;0.1555986;0.03701705;0.002437592;0.06408489;0.005270243;3.647804e-05;0.149999998509884;3;1;1.55481660366058;1.41421353816986
Dilation 0.01;95014071;39203657;93671894;1342177;0;39203657;5.15657587630124e+15;52618246741290;125724261673238;3.67228080291636e+15;0.985873913349108;1;1;0.966897289620433;0.990000002086163;0.983448644810216;0.97633949767729;0.985873913349108;0.980141265009365;0.980141265009365;0.99288671523608;0.997142490326418;0.976059668217351;0.0197174741535957;0.0293864450326951;0.568236372909237;0.0883024198782945;0.927989948356386;0.134496880989134;0.980200003941357;0.95929738121261;0.009999998;0.2689416;0.1192022;0.01798981;0.1192022;0.01798981;0.00035429;0.04742551;0.002470493;4.768372e-07;0.00999999791383743;1;1;1;1
Dilation 0.02;96356249;37861479;93671894;2684355;0;37861479;5.10756047258149e+15;101633650461046;251448617018370;3.54655644757123e+15;0.972141350168166;1;1;0.93379455457742;0.979999996721745;0.96689727728871;0.95277505166045;0.972141350168166;0.960557166531454;0.960557166531454;0.985873908161066;0.994301262732825;0.951661257337364;0.038885660380582;0.0575615545333475;0.529431677014032;0.15681578906218;0.871202533505153;0.228512011794831;0.960799993413687;0.919195369467451;0.02;0.2689413;0.1192015;0.01798737;0.1192015;0.01798737;0.0003541708;0.04742616;0.0024755;5.960464e-08;0.0200000032782555;1;1;1;1
Dilation 0.03;97698426;36519302;93671894;4026532;0;36519302;5.06214798492187e+15;147046138120664;377172878691608;3.42083218589799e+15;0.958786111866326;1;1;0.900691844197853;0.969999998807907;0.950345922098926;0.929285118404556;0.958786111866326;0.941236414308955;0.941236414308955;0.97895947501159;0.99147618264946;0.926791530313058;0.0575271689979038;0.0845479253975477;0.495720193385995;0.214648871706097;0.822384069632907;0.302165285981689;0.941799997325242;0.879683408499742;0.03;0.2689436;0.1192019;0.01798576;0.1192019;0.01798576;0.0003353357;0.0474236;0.002470791;3.576279e-07;0.0300000011920929;1;1;1;1
Dilation 0.04;99040603;35177125;93671894;5368709;0;35177125;5.02033837546091e+15;188855747581626;502897140364846;3.29510792422475e+15;0.94579284821196;1;1;0.867589133818286;0.96000000089407;0.933794566909143;0.905847447394838;0.94579284821196;0.922168287811196;0.922168287811196;0.972141355212682;0.988667110723004;0.901436677903794;0.0756634261657474;0.110366990742794;0.465269305021471;0.26545577185933;0.778610393944093;0.363277216367698;0.923200001072883;0.840751191981236;0.04;0.268941;0.1192033;0.01798606;0.1192033;0.01798606;0.0003340244;0.0474267;0.002472997;3.015995e-05;0.0399999991059303;1;1;1;1
Dilation 0.05;100382780;33834948;93671894;6710886;0;33834948;4.9821316441986e+15;227062478843928;628621402038084;3.16938366255151e+15;0.933147039761202;1;1;0.834486423438719;0.950000002980232;0.917243211719359;0.882438969987587;0.933147039761202;0.903342653773167;0.903342653773167;0.965417550313681;0.985873911273891;0.875582365533578;0.0933146984141304;0.135039017099103;0.437209609066885;0.310963124432129;0.738497281391598;0.415630121907589;0.905000004656613;0.802388775012368;0.05;0.2689415;0.1192029;0.01798594;0.1192029;0.01798594;0.0003563166;0.04742634;0.002471268;3.576279e-07;0.0499999970197678;1;1;1;1
Dilation 0.06;101724958;32492770;93671894;8053064;0;32492770;4.94752776669525e+15;261666356347280;754345757383216;3.04365930720638e+15;0.920834924306383;1;1;0.801383688395706;0.939999997615814;0.900691844197853;0.85903555691498;0.920834924306383;0.88474989996199;0.88474989996199;0.958786111866326;0.983096448087993;0.84921366841937;0.110500195307649;0.158583218522039;0.411029734990076;0.352180327241127;0.701230193740475;0.461446126917598;0.887199994963408;0.764586508102528;0.06242564;0.2732238;0.1247413;0.02113891;0.1216367;0.01902592;0.0004000664;0.04850686;0.002621591;9.536743e-07;0.0600000023841858;2;1;1.04042744636536;1
Dilation 0.07;103067135;31150593;93671894;9395241;0;31150593;4.91652679451462e+15;292667328527914;880070019056454;2.91793504553314e+15;0.908843483424663;1;1;0.768280978016138;0.929999999701977;0.884140489008069;0.835611847875013;0.908843483424663;0.866380955591394;0.866380955591394;0.952245159245957;0.980334592660877;0.822315121883681;0.127238088221166;0.181017756911261;0.386392404487129;0.389767318551757;0.666270388214528;0.502174110537078;0.869799998517334;0.72733514193815;0.07871099;0.2821257;0.1362466;0.0276891;0.1266921;0.02118629;0.0005335212;0.05075157;0.002928793;3.755093e-06;0.0700000002980232;2;1;1.12444150447845;1
Dilation 0.08;104409312;29808416;93671894;10737418;0;29808416;4.88912870053264e+15;320065422509888;1.00579428072969e+15;2.7922107838599e+15;0.897160341407096;1;1;0.735178267636571;0.920000001788139;0.867589133818286;0.812140865606395;0.897160341407096;0.848227176079819;0.848227176079819;0.94579284821196;0.977588211760624;0.794870573096618;0.14354565141664;0.202359911512964;0.363058316777152;0.424186596492129;0.633233644274008;0.538824182084024;0.852800001907349;0.690625651408573;0.09499772;0.2888018;0.1448801;0.03260446;0.1304868;0.02280825;0.0006338358;0.05243629;0.003158271;3.772974e-05;0.0799999982118607;2;1;1.18746960163116;1
Dilation 0.09;105751490;28466238;93671894;12079596;0;28466238;4.86533346836268e+15;343860654679848;1.13151863607482e+15;2.66648642851477e+15;0.885773751272913;1;1;0.702075532593558;0.909999996423721;0.851037766296779;0.788593734556853;0.885773751272913;0.830280355641385;0.830280355641385;0.939427384303137;0.974857173667055;0.76686320591505;0.159439281564672;0.22262608200891;0.340848935068645;0.455777479609011;0.601831048270789;0.572134530328668;0.836199992914498;0.65444931539185;0.111278;0.293988;0.1515824;0.03641826;0.133432;0.0240652;0.0007123351;0.0537436;0.003337562;9.179115e-06;0.0900000035762787;2;1;1.23641848564148;1
Dilation 0.1;107093667;27124061;93671894;13421773;0;27124061;4.84514113346238e+15;364052989580154;1.25724289774806e+15;2.54076216684153e+15;0.874672579845454;1;1;0.668972822213991;0.899999998509884;0.834486411106996;0.764939333707194;0.874672579845454;0.812532739221975;0.812532739221975;0.933147035113258;0.972141354203779;0.738275571041252;0.174934518575818;0.241831801794065;0.319626057106714;0.484796770563915;0.571836493197667;0.602664113806595;0.81999999627471;0.618797789734935;0.127562;0.2981395;0.1569497;0.039473;0.1357895;0.02507305;0.0007741451;0.05479056;0.003480315;1.251698e-06;0.100000001490116;2;1;1.27561628818512;1
Dilation 0.11;108435844;25781884;93671894;14763950;0;25781884;4.82855167676073e+15;380642446281800;1.3829671594213e+15;2.4150379051683e+15;0.863846220443491;1;1;0.635870111834424;0.890000000596046;0.817935055917212;0.741143705904022;0.863846220443491;0.794976916862155;0.794976916862155;0.926950100248017;0.969440624509571;0.709089424413265;0.190046167467783;0.259991879390562;0.299279521433393;0.511443015336685;0.543067110653848;0.630848400211342;0.804199999471009;0.583662939936772;0.1447099;0.3024654;0.1629401;0.04403812;0.1383302;0.0263164;0.0008938313;0.05594122;0.003661811;1.394749e-05;0.109999999403954;3;1;1.31553983688354;1
Dilation 0.12;109778021;24439707;93671894;16106127;0;24439707;4.81556509825774e+15;393629024784790;1.50869142109454e+15;2.28931364349506e+15;0.853284593279378;1;1;0.602767401454857;0.880000002682209;0.801383700727429;0.717169531556155;0.853284593279378;0.777605853777371;0.777605853777371;0.920834928832484;0.966754859169081;0.679285771500511;0.204788297809675;0.27712038436751;0.279719553370009;0.535871521140023;0.515371004155884;0.657034557988449;0.788800002503395;0.549036944200298;0.1705425;0.3146284;0.18267;0.0669136;0.1460711;0.03122079;0.00161916;0.05960774;0.004401088;2.628565e-05;0.119999997317791;3;1;1.42118215560913;1.41421353816986
Dilation 0.13;111120199;23097529;93671894;17448305;0;23097529;4.80618139230419e+15;403012730738346;1.63441577643967e+15;2.16358928814993e+15;0.842978097978388;1;1;0.569664666411844;0.869999997317791;0.784832333205922;0.692975350916141;0.842978097978388;0.760412842319557;0.760412842319557;0.91479990880312;0.964083932168438;0.64884478250193;0.219174309996468;0.293230718157967;0.260871605874882;0.558204253153071;0.488618911480337;0.681504950976734;0.773799994345009;0.514912236341749;0.1963747;0.3249187;0.1993623;0.08627278;0.1526198;0.03537202;0.002232909;0.06270754;0.005026102;4.076958e-05;0.130000002682209;3;1;1.51057088375092;1.41421353816986
Dilation 0.14;112462376;21755352;93671894;18790482;0;21755352;4.80040057288287e+15;408793550159664;1.76014003811291e+15;2.03786502647669e+15;0.832917615043097;1;1;0.536561956032277;0.859999999403954;0.768280978016138;0.668514700467584;0.832917615043097;0.743391532801462;0.743391532801462;0.908843483424663;0.961427724825066;0.617745839642089;0.233216933204982;0.308335607369317;0.242672874559827;0.578536356525746;0.462698450870249;0.704493245601936;0.759199997347593;0.48128160286767;0.2221962;0.3337293;0.2136534;0.1028327;0.1582275;0.03892243;0.00275749;0.06536388;0.005563378;5.251169e-05;0.140000000596046;3;1;1.58711111545563;1.41421353816986
