Row;Number of Positives;Number of Negatives;Number of True Positives;Number of False Positives;Number of False Negatives;Number of True Negatives;Pair counting cardinality P_1,1;Pair counting cardinality P_1,0;Pair counting cardinality P_0,1;Pair counting cardinality P_0,0;Precision;Negative Predictive Value;Recall;Specificity;Accuracy;Balanced Accuracy;Matthews Correlation Coefficient;Intersection over Union;Balanced Intersection over Union*;Segmentation Covering;Dice coefficient;F2-score;Cohen kappa;Global Consistency Error;Bidirectional Consistency Error;Mutual Information;Variation of Information;Pearson Correlation Coefficient;Normalized Variation of Information;Rand Index;Adjusted Rand Index;Average Hausdorff Distance;Surface Consistency Measure (a=0.5,k=3);Surface Consistency Measure (a=1,k=3);Surface Consistency Measure (a=2,k=3);Surface Consistency Measure (a=0.5,k=5);Surface Consistency Measure (a=1,k=5);Surface Consistency Measure (a=2,k=5);Surface Consistency Measure (a=0.5,k=7);Surface Consistency Measure (a=1,k=7);Surface Consistency Measure (a=2,k=7);Error Rate;Maximum Error Distance;Minimum Error Distance;Average Error Distance;Median Error Distance
Erosion 0.11;0;1;0;0;13305083;120912645;7.39844641015759e+15;0;1.60875277747454e+15;0;NaN;0.900869406759739;0;1;0.900869406759739;0.5;NaN;0;0.811565688035644;0.82139256255181;0;NaN;0;0;0.17860743744819;NaN;NaN;NaN;NaN;0.821392561221081;0;0.3371127;0.5362912;0.5390366;0.5278291;0.3370933;0.2741266;0.2486113;0.1795165;0.09271389;0.05371046;NaN;NaN;NaN;NaN;NaN
Erosion 0.12;0;1;0;0;13305083;120912645;7.39844641015759e+15;0;1.60875277747454e+15;0;NaN;0.900869406759739;0;1;0.900869406759739;0.5;NaN;0;0.811565688035644;0.82139256255181;0;NaN;0;0;0.17860743744819;NaN;NaN;NaN;NaN;0.821392561221081;0;0.3371127;0.5362912;0.5390366;0.5278291;0.3370933;0.2741266;0.2486113;0.1795165;0.09271389;0.05371046;NaN;NaN;NaN;NaN;NaN
Erosion 0.13;0;1;0;0;13305083;120912645;7.39844641015759e+15;0;1.60875277747454e+15;0;NaN;0.900869406759739;0;1;0.900869406759739;0.5;NaN;0;0.811565688035644;0.82139256255181;0;NaN;0;0;0.17860743744819;NaN;NaN;NaN;NaN;0.821392561221081;0;0.3371127;0.5362912;0.5390366;0.5278291;0.3370933;0.2741266;0.2486113;0.1795165;0.09271389;0.05371046;NaN;NaN;NaN;NaN;NaN
Erosion 0.14;0;1;0;0;13305083;120912645;7.39844641015759e+15;0;1.60875277747454e+15;0;NaN;0.900869406759739;0;1;0.900869406759739;0.5;NaN;0;0.811565688035644;0.82139256255181;0;NaN;0;0;0.17860743744819;NaN;NaN;NaN;NaN;0.821392561221081;0;0.3371127;0.5362912;0.5390366;0.5278291;0.3370933;0.2741266;0.2486113;0.1795165;0.09271389;0.05371046;NaN;NaN;NaN;NaN;NaN
Erosion 0.15;0;1;0;0;13305083;120912645;7.39844641015759e+15;0;1.60875277747454e+15;0;NaN;0.900869406759739;0;1;0.900869406759739;0.5;NaN;0;0.811565688035644;0.82139256255181;0;NaN;0;0;0.17860743744819;NaN;NaN;NaN;NaN;0.821392561221081;0;0.3371127;0.5362912;0.5390366;0.5278291;0.3370933;0.2741266;0.2486113;0.1795165;0.09271389;0.05371046;NaN;NaN;NaN;NaN;NaN
Dilation 0.01;14647260;119570468;13305083;1342177;0;119570468;7.23796167812876e+15;160484732028836;17857776385692;1.59089500108884e+15;0.908366684280883;1;1;0.988899614262842;0.990000002086163;0.994449807131421;0.947778172197789;0.908366684280883;0.980916337138354;0.980916337138354;0.951983381142683;0.980223594790279;0.946416571470601;0.0197779881592461;0.0288616531070544;0.267094953145898;0.111025562510143;0.829871875081998;0.293624804561353;0.980200003941357;0.934780903074306;0.009999998;0.2689416;0.1192018;0.01798737;0.1192018;0.01798737;0.0003376603;0.04742724;0.002470374;4.768372e-07;0.00999999791383743;1;1;1;1
Dilation 0.02;15989438;118228290;13305083;2684355;0;118228290;7.08107970875464e+15;317366701402950;35715566076466;1.57303721139807e+15;0.832116988727184;1;1;0.977799220255251;0.979999996721745;0.988899610127626;0.902021808349769;0.832116988727184;0.963357654219309;0.963357654219309;0.908366653272808;0.961214218743972;0.897247351301158;0.0391119752211613;0.055754317723597;0.246613504001547;0.172483881226284;0.744423334389313;0.411560385022488;0.960799993413687;0.874965391020795;0.02207792;0.2799616;0.1334954;0.02619386;0.1254708;0.02067542;0.0005042553;0.05021048;0.002856195;4.768372e-07;0.0200000032782555;2;1;1.10389316082001;1
Dilation 0.03;17331615;116886113;13305083;4026532;0;116886113;6.92780073580748e+15;470645674350116;53573342462156;1.55517943501238e+15;0.767677045676355;1;1;0.966698834518094;0.969999998807907;0.983349417259047;0.861459520431242;0.767677045676355;0.946969686522474;0.946969686522474;0.868571606509292;0.942928123585307;0.851968518756599;0.0580019323758752;0.0810322446613082;0.230524147732549;0.224204068816544;0.67795380703433;0.493050707339026;0.941799997325242;0.819913129446908;0.03849396;0.298972;0.1581466;0.04034513;0.1362824;0.02531397;0.0007932782;0.05501461;0.003516257;4.529953e-06;0.0300000011920929;2;1;1.28312802314758;1
Dilation 0.04;18673792;115543936;13305083;5368709;0;115543936;6.77812464105897e+15;620321769098624;71431118847848;1.53732165862669e+15;0.712500332016122;1;1;0.955598448780936;0.96000000089407;0.977799224390468;0.825144964252045;0.712500332016122;0.93149998825045;0.93149998825045;0.832117014748017;0.925324787321979;0.810135889808748;0.0764478741937317;0.104947886837352;0.21705758522079;0.269788653245027;0.623417117558808;0.554155772252042;0.923200001072883;0.769081169780315;0.05867197;0.3196182;0.189762;0.07277703;0.1490393;0.03274614;0.001784623;0.06096244;0.004624784;3.671646e-05;0.0399999991059303;3;1;1.46679317951202;1.41421353816986
Dilation 0.05;20015969;114201759;13305083;6710886;0;114201759;6.63205142450912e+15;766394985648474;89288895233538;1.519463882241e+15;0.664723401599992;1;1;0.944498063043778;0.950000002980232;0.972249031521889;0.792357220747729;0.664723401599992;0.916763834881263;0.916763834881263;0.798599215895104;0.908366671877653;0.771370448591685;0.0944498006747307;0.1276859687737;0.205398368081755;0.310923013715114;0.577319055352225;0.602188916974655;0.905000004656613;0.722006256958892;0.08477444;0.3460432;0.2330319;0.1241885;0.1659551;0.04365122;0.003442526;0.06899762;0.006273806;2.783537e-05;0.0499999970197678;3;1;1.69548463821411;1.41421353816986
