Row;Number of Positives;Number of Negatives;Number of True Positives;Number of False Positives;Number of False Negatives;Number of True Negatives;Pair counting cardinality P_1,1;Pair counting cardinality P_1,0;Pair counting cardinality P_0,1;Pair counting cardinality P_0,0;Precision;Negative Predictive Value;Recall;Specificity;Accuracy;Balanced Accuracy;Matthews Correlation Coefficient;Intersection over Union;Balanced Intersection over Union*;Segmentation Covering;Dice coefficient;F2-score;Cohen kappa;Global Consistency Error;Bidirectional Consistency Error;Mutual Information;Variation of Information;Pearson Correlation Coefficient;Normalized Variation of Information;Rand Index;Adjusted Rand Index;Average Hausdorff Distance;Surface Consistency Measure (a=0.5,k=3);Surface Consistency Measure (a=1,k=3);Surface Consistency Measure (a=2,k=3);Surface Consistency Measure (a=0.5,k=5);Surface Consistency Measure (a=1,k=5);Surface Consistency Measure (a=2,k=5);Surface Consistency Measure (a=0.5,k=7);Surface Consistency Measure (a=1,k=7);Surface Consistency Measure (a=2,k=7);Error Rate;Maximum Error Distance;Minimum Error Distance;Average Error Distance;Median Error Distance
Dilation 0.13;109832987;24384741;92384682;17448305;0;24384741;4.71699413751675e+15;425472398314006;1.61195610886401e+15;2.25277654293736e+15;0.841137845044677;1;1;0.58290617900499;0.869999997317791;0.791453089502495;0.700217428568787;0.841137845044677;0.760652075205876;0.760652075205876;0.913715230294737;0.96360172189133;0.657992329244076;0.218695844223831;0.294473649057956;0.269887186340831;0.562287431733209;0.494651731520665;0.675684429110023;0.773799994345009;0.520002055651868;0.1998421;0.3280025;0.204416;0.09224302;0.1545911;0.03663683;0.002421439;0.06364405;0.005216956;4.458427e-05;0.130000002682209;3;1;1.53724181652069;1.41421353816986
Dilation 0.14;111175164;23042564;92384682;18790482;0;23042564;4.70948565175491e+15;432980884075848;1.73595270419672e+15;2.12877994760465e+15;0.830983096188642;1;1;0.550822046283696;0.859999999403954;0.775411023141848;0.676552887415159;0.830983096188642;0.743662365442239;0.743662365442239;0.907690625782847;0.960911298149045;0.627997987679538;0.232675267923429;0.309790354731462;0.251804268666199;0.583061982001276;0.469190725550125;0.698389690007373;0.759199997347593;0.487023724231667;0.2256235;0.3365576;0.2182774;0.1082534;0.1600333;0.04007566;0.00292778;0.06622052;0.005736232;5.590916e-05;0.140000000596046;3;1;1.61159157752991;1.41421353816986
Dilation 0.15;112517341;21700387;92384682;20132659;0;21700387;4.70558004419172e+15;436886491639033;1.85994929952944e+15;2.00478335227193e+15;0.821070611684647;1;1;0.518737913562402;0.850000001490116;0.759368956781201;0.652625816216842;0.821070611684647;0.72683941096091;0.72683941096091;0.90174494763285;0.958235856169669;0.597397216938278;0.246321181058413;0.324131867319794;0.234315515791282;0.601944666450776;0.444473879141473;0.719805485461391;0.745000000186265;0.454575879729856;0.2514248;0.3439891;0.2303202;0.1221822;0.1647591;0.04306555;0.003368735;0.0684576;0.00618583;5.590916e-05;0.149999998509884;3;1;1.67616069316864;1.41421353816986
Fuzzy Edge 0.01;92384682;41833046;91713593;671089;671089;41161957;5.05329521585681e+15;89171319973950;89171319973950;3.77556133182742e+15;0.992735927802403;0.98395792168708;0.992735927802403;0.98395792168708;0.989999994635582;0.988346924744742;0.976693849489483;0.985576628020201;0.980229994186998;0.980229994186998;0.992735927802403;0.992735927802403;0.976693849489483;0.019766949098707;0.019810839152828;0.572901394081588;0.10276553877685;0.917710710916224;0.152094965402696;0.980199989338219;0.959586726336174;0.01000001;0.2689418;0.1192018;0.01798749;0.1192018;0.01798749;0.0003551841;0.04742479;0.002469778;-2.384186e-07;0.010000005364418;1;1;1;1
Fuzzy Edge 0.02;92384682;41833046;91042505;1342177;1342177;40490869;4.96592546651556e+15;176541069315198;176541069315198;3.68819158248617e+15;0.985471866429112;0.967915867278706;0.985471866429112;0.967915867278706;0.980000004172325;0.976693866853909;0.953387733707818;0.971359821201306;0.960908144774757;0.960908144774757;0.985471866429112;0.985471866429112;0.953387733707818;0.0390677465239876;0.039243306478867;0.531654232180956;0.185259862578115;0.851638324529754;0.258412917157632;0.960800007718802;0.919989941281303;0.02;0.2689418;0.1192018;0.0179866;0.1192018;0.0179866;0.0003564358;0.04742724;0.002475083;4.768372e-07;0.0199999958276749;1;1;1;1
Fuzzy Edge 0.03;92384682;41833046;90371416;2013266;2013266;39819780;4.88035702742462e+15;262109508406136;262109508406136;3.60262314339524e+15;0.978207794231516;0.951873788965786;0.978207794231516;0.951873788965786;0.969999998807907;0.965040791598651;0.930081583197301;0.95734513212088;0.942017313534995;0.942017313534995;0.978207794231516;0.978207794231516;0.930081583197301;0.0579024497967556;0.0582974598914378;0.495759220680584;0.257049885578858;0.794139360724369;0.341454272326869;0.941799997325242;0.881209526827657;0.03;0.2689428;0.1192006;0.01798582;0.1192006;0.01798582;0.0003365278;0.04742277;0.002470493;3.576279e-07;0.0300000011920929;1;1;1;1
Fuzzy Edge 0.04;92384682;41833046;89700327;2684355;2684355;39148691;4.79659003011737e+15;345876505713390;345876505713390;3.51885614608798e+15;0.970943722033919;0.935831710652865;0.970943722033919;0.935831710652865;0.959999993443489;0.953387716343392;0.906775432686784;0.943528301438459;0.92354138165173;0.92354138165173;0.970943722033919;0.970943722033919;0.906775432686784;0.0762710298092653;0.0769732701519925;0.463383593168925;0.321801140602175;0.742277975070537;0.409841310918798;0.923199987363815;0.843245542587388;0.04000001;0.2689412;0.1192024;0.01798522;0.1192024;0.01798522;0.0003358126;0.04742599;0.002473176;3.069639e-05;0.0400000065565109;1;1;1;1
Fuzzy Edge 0.05;92384682;41833046;89029239;3355443;3355443;38477603;4.71462459538975e+15;427841940441006;427841940441006;3.43689071136036e+15;0.963679660660628;0.919789656244491;0.963679660660628;0.919789656244491;0.950000002980232;0.94173465845256;0.883469316905119;0.929905188655227;0.90546509465961;0.90546509465961;0.963679660660628;0.963679660660628;0.883469316905119;0.09417346023208;0.0952707102770822;0.433657848131612;0.381252630676801;0.694661343495676;0.467846027988596;0.905000004656613;0.806098043306349;0.05;0.2689414;0.119203;0.01798683;0.119203;0.01798683;0.00035882;0.04742545;0.002471924;2.980232e-07;0.0499999970197678;1;1;1;1
Fuzzy Edge 0.06;92384682;41833046;88358150;4026532;4026532;37806514;4.63446047896551e+15;508006056865248;508006056865248;3.35672659493612e+15;0.956415588463031;0.903747577931571;0.956415588463031;0.903747577931571;0.939999997615814;0.930081583197301;0.860163166394602;0.916471708363718;0.887773924165981;0.887773924165981;0.956415588463031;0.956415588463031;0.860163166394602;0.111609794418651;0.11318983479738;0.406070509873935;0.436427307192157;0.650470150968862;0.518015950132628;0.887199994963408;0.76976691827626;0.06213123;0.272704;0.1240654;0.02075213;0.1213408;0.01889938;0.0003908873;0.04837584;0.002603173;1.311302e-06;0.0600000023841858;2;1;1.035520195961;1
Fuzzy Edge 0.07;92384682;41833046;87687062;4697620;4697620;37135426;4.5560979197522e+15;586368616078560;586368616078560;3.27836403572281e+15;0.94915152708974;0.887705523523197;0.94915152708974;0.887705523523197;0.930000007152557;0.918428525306469;0.836857050612937;0.903223967639333;0.870454199801753;0.870454199801753;0.94915152708974;0.94915152708974;0.836857050612937;0.12857998040468;0.130730590309761;0.380284413999136;0.487999498941754;0.609164305632334;0.562027571475893;0.869800011332333;0.734252275772253;0.07843966;0.2817149;0.1357183;0.02738851;0.1264601;0.02108735;0.0005266666;0.05064774;0.00291425;3.814697e-06;0.0699999928474426;2;1;1.12056636810303;1
Fuzzy Edge 0.08;92384682;41833046;87015973;5368709;5368709;36464337;4.47953668421097e+15;662929851619790;662929851619790;3.20180280018158e+15;0.941887454892143;0.871663445210277;0.941887454892143;0.871663445210277;0.920000001788139;0.90677545005121;0.81355090010242;0.890158102034537;0.853492847645838;0.853492847645838;0.941887454892143;0.941887454892143;0.81355090010242;0.145084068765312;0.147893029089801;0.356060379216492;0.536447568507041;0.570360671339775;0.601056348994231;0.852800001907349;0.699554009952343;0.09474549;0.2884699;0.1444557;0.03236711;0.1302981;0.02272785;0.0006295443;0.05235255;0.003146231;3.868341e-05;0.0799999982118607;2;1;1.1843169927597;1
